dia,data_iso,consumo_gwh,producao_nac_gwh,renovavel_gwh,hidrica_gwh,hidrica_renov_gwh,eolica_gwh,solar_gwh,biomassa_gwh,gas_natural_gwh,carvao_gwh,outra_termica_gwh,baterias_inj_gwh,bombagem_consumo_gwh,saldo_importador_gwh,pico_consumo_mw,perc_renovavel
17/11/2017,2017-11-17,144.71,152.09,32.49,21.25,18.25,5.18,2.18,6.87,74.41,41.59,0.6,0.0,2.65,-4.57,7080.2,21.36
18/11/2017,2017-11-18,128.55,115.57,36.23,11.36,8.36,18.72,2.14,7.02,41.94,33.86,0.54,0.0,5.31,18.77,6462.3,31.35
19/11/2017,2017-11-19,118.35,98.35,29.89,10.22,6.22,14.13,2.17,7.38,28.81,35.07,0.57,0.0,9.98,30.45,6120.9,30.4
20/11/2017,2017-11-20,141.71,139.82,26.95,19.0,12.0,5.46,2.28,7.21,64.68,40.55,0.64,0.0,3.34,5.49,7165.3,19.27
21/11/2017,2017-11-21,144.98,158.91,43.11,13.78,8.78,25.12,2.13,7.08,67.92,42.12,0.75,0.0,7.02,-6.67,7236.0,27.13
22/11/2017,2017-11-22,148.55,180.82,83.28,9.25,6.25,68.07,1.34,7.62,52.4,41.34,0.79,0.0,12.17,-19.74,7354.6,46.06
23/11/2017,2017-11-23,147.29,166.35,80.36,4.76,2.76,69.11,0.87,7.61,44.14,38.99,0.86,0.0,13.12,-5.55,7232.7,48.31
24/11/2017,2017-11-24,144.01,155.78,61.12,10.1,4.1,48.92,1.25,6.85,46.34,41.57,0.74,0.0,11.22,-0.17,6964.1,39.24
25/11/2017,2017-11-25,127.3,107.56,31.67,13.22,5.22,18.93,0.49,7.02,34.07,33.18,0.64,0.0,6.82,27.2,6314.8,29.44
26/11/2017,2017-11-26,118.32,120.98,59.32,11.81,3.81,46.25,1.3,7.96,25.21,27.72,0.73,0.0,17.31,15.3,6106.3,49.03
27/11/2017,2017-11-27,142.5,141.36,29.13,25.24,8.24,11.95,0.98,7.96,64.7,29.77,0.76,0.0,5.47,6.94,7212.8,20.61
28/11/2017,2017-11-28,151.2,140.19,32.8,21.73,11.73,12.77,0.38,7.91,68.67,27.95,0.78,0.0,3.54,15.01,7495.6,23.4
29/11/2017,2017-11-29,150.17,154.84,65.2,17.64,11.64,43.97,1.65,7.94,54.94,27.94,0.76,0.0,6.57,2.4,7550.3,42.11
30/11/2017,2017-11-30,151.91,154.38,56.3,16.08,9.08,37.13,2.19,7.91,62.76,27.54,0.78,0.0,7.58,5.49,7528.0,36.47
01/12/2017,2017-12-01,136.57,154.28,70.33,8.45,3.45,56.96,2.05,7.87,49.81,28.41,0.73,0.0,17.76,0.48,6983.6,45.59
02/12/2017,2017-12-02,133.94,135.28,40.22,20.07,7.07,22.99,2.15,8.01,46.17,35.07,0.81,0.0,5.39,4.32,7098.6,29.73
03/12/2017,2017-12-03,131.25,128.24,46.75,7.26,3.26,33.36,2.15,7.98,41.47,35.08,0.93,0.0,13.45,16.8,7098.5,36.46
04/12/2017,2017-12-04,157.24,173.58,58.99,23.5,12.5,36.44,2.16,7.9,67.56,35.07,0.95,0.0,2.95,-13.2,8232.0,33.99
05/12/2017,2017-12-05,163.33,164.44,48.51,20.95,16.95,21.69,2.07,7.8,75.97,35.02,0.95,0.0,2.67,1.73,8401.8,29.5
06/12/2017,2017-12-06,166.73,139.7,29.18,16.05,14.05,5.17,1.91,8.05,72.52,35.05,0.96,0.0,1.03,28.24,8473.1,20.88
07/12/2017,2017-12-07,164.67,140.63,33.47,11.77,10.77,12.6,1.84,8.26,70.14,35.05,0.97,0.0,1.78,26.02,8114.1,23.8
08/12/2017,2017-12-08,143.04,132.31,51.92,7.23,6.23,36.76,0.96,7.97,43.39,35.05,0.95,0.0,5.21,16.34,7226.5,39.24
09/12/2017,2017-12-09,135.74,141.4,69.83,4.07,3.07,57.9,0.92,7.93,33.07,36.6,0.91,0.0,10.73,5.61,6974.4,49.38
10/12/2017,2017-12-10,130.16,150.35,98.32,16.27,7.27,82.89,0.54,7.62,9.29,32.85,0.9,0.0,30.44,10.81,6675.2,65.39
11/12/2017,2017-12-11,154.2,186.47,98.59,37.23,19.23,70.99,1.31,7.05,34.03,34.95,0.91,0.0,7.37,-24.57,8020.4,52.87
12/12/2017,2017-12-12,160.93,176.39,54.64,33.8,20.8,24.15,2.02,7.67,65.65,42.17,0.94,0.0,4.08,-11.17,8194.1,30.98
13/12/2017,2017-12-13,164.45,150.25,52.37,12.24,7.24,35.73,1.61,7.79,49.86,41.99,1.04,0.0,7.25,21.78,8252.9,34.85
14/12/2017,2017-12-14,162.2,164.57,84.12,13.02,7.02,69.13,0.39,7.57,32.25,41.21,0.99,0.0,16.82,14.88,7992.3,51.11
15/12/2017,2017-12-15,157.18,161.52,75.21,13.33,7.33,59.5,0.49,7.89,40.94,38.42,0.96,0.0,12.28,8.29,7653.1,46.56
16/12/2017,2017-12-16,140.64,135.64,54.41,10.16,5.16,39.17,2.06,8.02,34.39,40.92,0.91,0.0,12.62,18.01,7232.5,40.12
17/12/2017,2017-12-17,134.25,117.8,40.69,15.14,6.14,24.41,2.07,8.08,26.22,41.0,0.89,0.0,6.35,23.17,7171.2,34.54
18/12/2017,2017-12-18,161.24,139.31,43.25,10.56,5.56,27.53,2.03,8.14,47.95,42.16,0.96,0.0,4.02,26.25,8275.7,31.04
19/12/2017,2017-12-19,162.63,170.33,64.69,16.24,9.24,45.59,1.97,7.89,55.85,41.84,0.95,0.0,6.53,-0.89,8104.1,37.98
20/12/2017,2017-12-20,160.68,156.13,50.22,22.6,10.6,30.0,1.96,7.67,52.22,40.75,0.95,0.0,4.8,9.62,8067.0,32.17
21/12/2017,2017-12-21,158.03,172.42,67.6,26.74,18.74,39.02,1.98,7.86,54.72,41.11,0.99,0.0,5.68,-8.4,7847.6,39.21
22/12/2017,2017-12-22,151.79,133.09,53.93,26.66,23.66,20.2,1.97,8.11,35.23,39.97,0.95,0.0,1.52,20.58,7491.6,40.52
23/12/2017,2017-12-23,134.73,152.83,71.6,26.61,16.61,45.12,1.78,8.09,32.02,38.29,0.92,0.0,11.69,-6.02,7048.4,46.85
24/12/2017,2017-12-24,122.75,125.02,59.74,29.32,22.32,28.42,1.08,7.92,18.89,38.47,0.91,0.0,9.28,7.42,6387.7,47.79
25/12/2017,2017-12-25,113.93,113.36,63.17,9.59,5.59,48.71,0.85,8.03,8.22,37.05,0.92,0.0,22.28,23.37,5682.3,55.73
26/12/2017,2017-12-26,134.79,150.62,85.95,23.08,10.08,67.22,0.54,8.11,12.34,38.42,0.9,0.0,13.82,-1.54,7245.3,57.06
27/12/2017,2017-12-27,142.2,168.74,109.01,30.51,15.51,84.63,0.73,8.14,13.77,30.01,0.95,0.0,16.19,-9.9,7366.3,64.6
28/12/2017,2017-12-28,141.53,180.39,112.98,40.45,21.45,83.08,0.45,8.01,20.93,26.5,0.97,0.0,12.07,-26.41,7208.6,62.63
29/12/2017,2017-12-29,137.8,161.79,100.96,46.63,36.63,55.48,0.73,8.12,17.14,32.76,0.93,0.0,9.62,-13.93,6971.3,62.4
30/12/2017,2017-12-30,125.67,112.76,72.18,34.94,27.94,35.0,0.95,8.3,10.73,21.96,0.89,0.0,8.0,21.49,6484.8,64.01
31/12/2017,2017-12-31,118.55,107.54,88.58,11.16,8.16,71.29,0.78,8.35,8.47,6.6,0.89,0.0,23.34,35.04,6302.6,82.37
01/01/2018,2018-01-01,111.6,100.77,80.54,10.55,6.55,64.28,1.55,8.17,9.07,6.49,0.67,0.0,24.62,36.18,5816.9,79.92
02/01/2018,2018-01-02,141.91,138.79,80.66,28.83,10.83,60.58,1.36,7.89,17.11,22.31,0.71,0.0,8.02,11.65,7528.3,58.11
03/01/2018,2018-01-03,152.34,141.32,73.77,36.07,20.07,45.48,0.62,7.6,19.14,31.69,0.71,0.0,8.5,19.94,7671.9,52.2
04/01/2018,2018-01-04,154.72,141.94,81.97,26.71,15.71,57.85,0.46,7.96,19.19,29.0,0.79,0.0,6.35,19.57,7745.4,57.75
05/01/2018,2018-01-05,157.53,170.7,93.39,40.08,28.08,57.11,0.19,8.0,35.67,28.85,0.8,0.0,10.46,-2.31,7731.1,54.71
06/01/2018,2018-01-06,141.01,141.33,90.51,25.71,21.71,58.77,1.86,8.17,20.02,26.1,0.69,0.0,7.68,7.92,7326.1,64.04
07/01/2018,2018-01-07,135.3,169.25,98.39,29.44,21.44,67.13,1.78,8.04,39.74,22.46,0.67,0.0,10.11,-23.35,7202.2,58.13
08/01/2018,2018-01-08,159.51,191.29,77.37,56.03,48.03,20.16,1.77,7.42,76.87,28.32,0.73,0.0,4.91,-26.54,8302.2,40.45
09/01/2018,2018-01-09,169.76,184.07,77.11,18.61,14.61,55.52,0.15,6.83,70.7,31.54,0.71,0.0,8.81,-5.1,8454.3,41.89
10/01/2018,2018-01-10,165.63,191.53,99.37,13.97,12.97,78.37,1.13,6.89,56.4,34.03,0.73,0.0,8.2,-17.37,8256.4,51.88
11/01/2018,2018-01-11,163.13,172.47,86.28,16.17,14.17,64.08,1.48,6.55,53.62,29.83,0.75,0.0,9.73,0.72,8176.9,50.02
12/01/2018,2018-01-12,164.92,164.68,50.08,34.02,27.02,15.09,1.2,6.77,71.73,35.12,0.75,0.0,1.3,1.8,8209.8,30.41
13/01/2018,2018-01-13,144.52,166.01,64.42,18.51,17.51,38.55,1.42,6.93,65.84,34.04,0.71,0.0,3.89,-17.23,7361.3,38.8
14/01/2018,2018-01-14,136.34,146.39,45.47,25.47,22.47,14.23,1.61,7.16,56.73,40.49,0.7,0.0,0.48,-9.27,7311.6,31.06
15/01/2018,2018-01-15,162.09,150.18,42.92,17.9,15.9,17.62,2.21,7.2,64.34,40.14,0.78,0.0,2.69,14.86,8412.1,28.58
16/01/2018,2018-01-16,165.24,149.33,58.88,14.24,14.24,36.16,0.94,7.54,52.18,37.48,0.79,0.0,3.53,19.76,8321.9,39.43
17/01/2018,2018-01-17,159.25,162.27,66.23,16.98,13.98,42.21,2.17,7.86,58.14,34.08,0.83,0.0,8.17,5.46,8083.6,40.81
18/01/2018,2018-01-18,158.96,167.87,53.43,27.56,19.56,23.59,2.24,8.04,65.21,40.4,0.83,0.0,0.72,-7.97,8040.7,31.83
19/01/2018,2018-01-19,156.62,174.41,66.51,13.01,11.01,45.42,2.23,7.83,64.81,40.29,0.81,0.0,7.09,-10.43,7697.1,38.13
20/01/2018,2018-01-20,140.2,122.74,64.97,12.77,12.77,42.05,1.93,8.21,28.37,28.69,0.72,0.0,8.32,26.4,7148.8,52.93
21/01/2018,2018-01-21,130.03,109.13,52.54,23.85,15.85,27.44,1.1,8.15,23.78,24.11,0.7,0.0,2.0,23.51,6840.8,48.14
22/01/2018,2018-01-22,153.22,156.06,58.15,24.48,21.48,27.12,1.37,8.18,59.24,34.87,0.8,0.0,1.71,-0.75,7820.9,37.26
23/01/2018,2018-01-23,156.77,157.91,41.09,24.97,21.97,10.0,1.24,7.87,72.35,40.74,0.72,0.0,2.54,1.62,7879.5,26.02
24/01/2018,2018-01-24,159.56,149.82,41.12,20.46,19.46,12.67,1.03,7.96,66.37,40.71,0.62,0.0,0.77,10.77,8086.5,27.44
25/01/2018,2018-01-25,161.12,184.83,87.24,14.76,13.76,64.6,0.81,8.07,55.97,40.04,0.59,0.0,2.82,-20.57,8126.8,47.2
26/01/2018,2018-01-26,160.73,181.55,92.04,14.23,14.23,67.41,2.22,8.19,50.99,37.73,0.78,0.0,7.75,-12.72,8011.1,50.7
27/01/2018,2018-01-27,142.3,157.92,75.33,16.23,11.23,53.55,2.43,8.13,38.49,38.38,0.71,0.0,6.16,-9.11,7341.6,47.7
28/01/2018,2018-01-28,131.96,165.85,101.53,15.77,11.77,79.45,2.29,8.02,25.98,33.62,0.72,0.0,17.0,-16.37,7015.1,61.22
29/01/2018,2018-01-29,153.1,183.52,83.06,14.78,11.78,61.29,1.93,8.06,56.59,40.08,0.8,0.0,1.89,-28.24,7785.2,45.26
30/01/2018,2018-01-30,154.97,168.74,56.67,23.44,14.44,32.39,1.71,8.13,60.81,41.46,0.8,0.0,3.15,-10.36,7782.5,33.58
31/01/2018,2018-01-31,155.64,165.36,48.98,29.48,23.48,15.55,1.72,8.23,67.47,42.11,0.81,0.0,0.0,-9.5,7834.7,29.62
01/02/2018,2018-02-01,158.44,187.09,98.12,16.58,14.58,75.15,1.54,6.85,44.72,41.42,0.83,0.0,2.96,-25.33,8082.8,52.45
02/02/2018,2018-02-02,159.25,172.83,84.4,22.37,16.37,57.68,2.5,7.85,42.42,39.2,0.82,0.0,9.83,-3.42,7941.8,48.83
03/02/2018,2018-02-03,144.74,141.2,69.16,18.62,15.62,43.51,1.85,8.18,29.88,38.42,0.74,0.0,5.03,8.9,7438.2,48.98
04/02/2018,2018-02-04,134.78,163.84,86.37,24.26,20.26,55.93,1.95,8.23,32.01,40.74,0.72,0.0,2.7,-26.04,7255.1,52.72
05/02/2018,2018-02-05,162.14,188.06,91.95,28.03,26.03,55.55,2.2,8.18,52.67,40.64,0.79,0.0,2.46,-23.19,8549.8,48.9
06/02/2018,2018-02-06,167.86,185.07,92.99,32.95,26.95,56.01,2.48,7.56,44.29,41.16,0.62,0.0,7.96,-8.9,8673.1,50.25
07/02/2018,2018-02-07,169.23,173.6,77.64,28.99,23.99,43.67,2.23,7.74,49.74,40.62,0.59,0.0,6.66,2.63,8793.9,44.72
08/02/2018,2018-02-08,169.22,157.61,55.04,24.47,20.47,24.28,2.56,7.74,55.85,42.0,0.72,0.0,5.5,17.4,8666.5,34.92
09/02/2018,2018-02-09,168.39,152.21,60.66,19.79,19.79,32.21,0.65,8.01,48.69,42.09,0.77,0.0,3.11,19.61,8407.6,39.85
10/02/2018,2018-02-10,145.97,148.73,73.62,11.17,10.17,53.07,2.38,7.99,33.94,39.45,0.73,0.0,16.43,14.05,7565.1,49.5
11/02/2018,2018-02-11,135.5,135.21,69.43,14.66,9.66,50.8,0.79,8.17,25.21,34.86,0.71,0.0,15.66,16.33,7078.7,51.35
12/02/2018,2018-02-12,148.6,164.23,60.13,40.06,23.06,26.63,2.43,8.01,46.65,39.88,0.56,0.0,6.31,-9.09,7680.7,36.62
13/02/2018,2018-02-13,139.68,161.32,85.05,15.01,11.01,64.12,1.83,8.09,32.56,38.99,0.72,0.0,9.73,-11.55,7290.6,52.72
14/02/2018,2018-02-14,162.24,166.65,88.74,18.72,11.72,67.63,1.27,8.12,33.9,36.17,0.83,0.0,11.99,7.93,8270.4,53.25
15/02/2018,2018-02-15,162.41,159.49,67.06,34.74,19.74,37.14,1.82,8.36,48.22,28.37,0.85,0.0,7.64,11.04,8099.0,42.04
16/02/2018,2018-02-16,157.53,141.3,46.93,31.71,24.71,11.73,2.29,8.2,46.08,40.46,0.83,0.0,2.78,19.33,7721.4,33.21
17/02/2018,2018-02-17,138.16,116.96,49.78,20.78,19.78,20.28,1.42,8.29,32.78,32.69,0.71,0.0,4.87,26.65,7069.5,42.56
18/02/2018,2018-02-18,127.67,136.3,75.79,18.66,15.66,49.8,2.42,7.9,29.48,27.33,0.7,0.0,22.04,14.08,6762.1,55.6
19/02/2018,2018-02-19,151.52,166.04,68.5,49.81,32.81,25.91,1.99,7.78,48.58,31.17,0.8,0.0,4.71,-9.45,7756.4,41.25
20/02/2018,2018-02-20,150.53,142.05,59.9,19.63,17.63,32.01,2.63,7.63,46.13,33.22,0.81,0.0,9.58,18.42,7582.4,42.16
21/02/2018,2018-02-21,150.33,145.79,72.61,25.45,21.45,40.5,2.67,7.99,35.52,32.83,0.83,0.0,8.37,13.24,7652.6,49.8
22/02/2018,2018-02-22,151.25,154.05,62.03,32.93,21.93,29.99,2.7,7.42,46.52,33.68,0.82,0.0,9.59,7.11,7763.0,40.27
23/02/2018,2018-02-23,152.45,159.76,68.31,43.99,33.99,24.01,2.74,7.56,46.97,33.69,0.8,0.0,4.52,-2.51,7577.5,42.76
24/02/2018,2018-02-24,136.7,127.79,56.01,41.14,39.14,6.64,2.45,7.78,34.0,35.07,0.71,0.0,0.0,9.2,7071.9,43.83
25/02/2018,2018-02-25,126.0,115.14,49.73,24.34,23.34,15.78,2.53,8.08,28.67,35.06,0.68,0.0,0.31,11.49,6748.7,43.19
26/02/2018,2018-02-26,153.29,181.59,94.67,45.85,37.85,48.22,0.79,7.81,44.21,34.07,0.64,0.0,7.92,-20.13,7895.0,52.14
27/02/2018,2018-02-27,160.96,182.78,90.6,53.52,48.52,33.95,0.89,7.24,51.51,35.04,0.64,0.0,2.68,-18.92,8156.9,49.57
28/02/2018,2018-02-28,160.89,184.96,114.65,41.56,39.56,66.7,0.66,7.73,33.04,34.65,0.62,0.0,5.19,-18.54,8001.8,61.99
01/03/2018,2018-03-01,160.21,191.3,131.61,46.89,40.89,82.2,1.16,7.37,21.07,31.98,0.63,0.0,10.38,-20.31,8029.8,68.8
02/03/2018,2018-03-02,160.14,205.52,137.71,64.03,54.03,74.58,1.02,8.08,27.34,29.79,0.67,0.0,4.15,-40.82,7873.0,67.01
03/03/2018,2018-03-03,143.26,169.84,135.24,55.01,51.01,75.89,0.44,7.89,15.78,14.13,0.69,0.0,3.92,-22.02,7244.9,79.63
04/03/2018,2018-03-04,133.05,149.23,117.82,57.37,54.37,54.23,1.41,7.8,14.28,13.44,0.69,0.0,5.24,-10.3,7055.1,78.95
05/03/2018,2018-03-05,156.57,216.89,155.52,78.48,70.48,75.46,1.8,7.77,30.75,21.9,0.72,0.0,8.48,-51.29,7988.9,71.7
06/03/2018,2018-03-06,160.11,205.99,145.6,79.36,74.36,62.29,0.94,8.0,25.82,28.8,0.77,0.0,7.32,-38.26,8102.1,70.68
07/03/2018,2018-03-07,163.21,197.92,135.74,88.91,84.91,41.65,1.29,7.89,27.56,29.9,0.71,0.0,4.27,-30.11,8382.2,68.58
08/03/2018,2018-03-08,162.25,201.62,142.16,83.62,81.62,52.01,0.94,7.59,29.56,27.48,0.42,0.0,3.09,-35.87,8102.0,70.51
09/03/2018,2018-03-09,162.2,211.21,171.75,73.37,70.37,93.31,0.33,7.74,23.18,12.5,0.78,0.0,7.49,-40.69,7945.2,81.32
10/03/2018,2018-03-10,139.4,188.51,171.01,75.74,69.74,91.3,1.92,8.05,10.85,0.0,0.66,0.0,15.2,-32.63,7088.1,90.71
11/03/2018,2018-03-11,132.37,199.99,187.21,80.8,77.8,99.59,1.85,7.97,9.14,0.0,0.64,0.0,14.02,-52.49,7041.7,93.61
12/03/2018,2018-03-12,152.12,193.29,160.61,102.63,98.63,52.04,2.17,7.77,23.31,4.63,0.73,0.0,4.57,-35.88,7716.9,83.1
13/03/2018,2018-03-13,154.18,213.27,170.42,110.63,107.63,53.23,1.82,7.75,25.19,13.94,0.73,0.0,8.03,-50.49,7718.9,79.91
14/03/2018,2018-03-14,159.1,218.53,197.82,101.12,96.12,93.53,0.41,7.76,14.93,0.0,0.78,0.0,8.25,-50.01,7934.6,90.52
15/03/2018,2018-03-15,158.54,214.68,184.7,104.9,98.9,75.81,2.09,7.9,22.22,0.97,0.79,0.0,6.99,-48.14,7915.5,86.04
16/03/2018,2018-03-16,156.62,208.35,174.92,112.19,111.19,53.43,2.36,7.94,22.81,8.84,0.78,0.0,5.89,-45.25,7772.8,83.95
17/03/2018,2018-03-17,140.56,177.81,138.96,105.63,101.63,28.95,0.6,7.77,22.87,11.34,0.65,0.0,6.02,-30.7,7151.0,78.15
18/03/2018,2018-03-18,129.67,161.97,140.87,97.62,93.62,37.63,1.84,7.78,14.5,1.96,0.65,0.0,9.05,-22.23,6850.8,86.97
19/03/2018,2018-03-19,155.62,209.44,184.26,95.93,92.93,82.46,1.2,7.68,19.0,2.43,0.74,0.0,10.72,-42.26,7946.2,87.98
20/03/2018,2018-03-20,159.11,194.13,175.86,94.49,90.49,74.76,2.73,7.87,13.49,0.0,0.78,0.0,17.55,-16.36,8101.5,90.59
21/03/2018,2018-03-21,157.51,189.35,144.67,99.78,90.78,42.78,3.4,7.71,23.42,11.45,0.82,0.0,7.6,-23.48,7934.3,76.4
22/03/2018,2018-03-22,155.31,188.63,124.03,96.22,88.22,25.07,3.27,7.46,31.6,24.18,0.83,0.0,0.62,-32.33,7863.2,65.75
23/03/2018,2018-03-23,159.24,200.17,161.68,84.01,81.01,72.6,0.66,7.41,21.43,13.24,0.81,0.0,3.66,-36.56,7904.5,80.77
24/03/2018,2018-03-24,140.58,178.33,162.65,64.49,60.49,91.82,2.36,7.98,10.98,0.0,0.7,0.0,11.89,-24.65,7133.0,91.21
25/03/2018,2018-03-25,122.98,139.4,121.36,60.61,58.61,52.6,2.39,7.76,15.4,0.0,0.64,0.0,13.15,-2.11,6728.2,87.06
26/03/2018,2018-03-26,148.95,179.85,129.43,82.8,73.8,44.35,3.37,7.91,20.91,19.72,0.8,0.0,4.0,-26.23,7689.8,71.96
27/03/2018,2018-03-27,149.36,170.28,120.9,81.11,74.11,35.71,3.3,7.78,20.78,20.76,0.83,0.0,8.47,-11.87,7417.5,71.0
28/03/2018,2018-03-28,149.36,172.79,128.85,87.47,80.47,37.6,2.89,7.88,21.44,14.73,0.77,0.0,7.19,-15.44,7472.7,74.57
29/03/2018,2018-03-29,150.43,166.57,144.48,77.5,69.5,65.46,2.12,7.41,13.47,0.0,0.62,0.0,8.44,-6.5,7517.2,86.74
30/03/2018,2018-03-30,133.97,140.08,130.06,43.16,43.16,77.17,2.16,7.57,9.51,0.0,0.51,0.0,14.7,9.63,6922.7,92.85
31/03/2018,2018-03-31,125.93,126.62,104.41,68.24,58.24,35.4,2.91,7.86,11.57,0.0,0.64,0.0,9.51,9.82,6488.2,82.45
01/04/2018,2018-04-01,111.21,134.92,118.9,69.13,63.13,45.39,2.52,7.86,9.34,0.0,0.67,0.0,4.1,-18.62,5623.9,88.13
02/04/2018,2018-04-02,132.21,153.98,135.35,69.43,64.43,61.73,1.57,7.62,12.85,0.0,0.77,0.0,7.55,-13.21,6954.2,87.91
03/04/2018,2018-04-03,149.35,186.49,165.52,72.88,65.88,89.8,2.25,7.59,13.18,0.0,0.79,0.0,10.13,-26.06,7606.2,88.76
04/04/2018,2018-04-04,151.26,176.06,154.82,82.49,76.49,67.98,2.63,7.72,14.44,0.0,0.8,0.0,9.45,-14.42,7468.0,87.94
05/04/2018,2018-04-05,147.15,163.96,136.31,99.14,94.14,31.09,3.07,8.01,21.85,0.0,0.8,0.0,5.88,-10.02,7301.4,83.14
06/04/2018,2018-04-06,153.07,160.26,141.01,92.29,89.29,41.93,1.62,8.16,15.45,0.0,0.8,0.0,2.14,-4.14,7438.7,87.99
07/04/2018,2018-04-07,134.5,149.81,127.43,96.63,91.63,25.92,1.89,7.98,16.79,0.0,0.59,0.0,0.0,-14.44,6759.8,85.06
08/04/2018,2018-04-08,126.73,137.77,122.42,66.21,61.21,51.79,1.82,7.61,9.79,0.0,0.56,0.0,11.0,0.95,6758.6,88.86
09/04/2018,2018-04-09,151.53,181.08,138.85,87.68,82.68,46.26,2.36,7.55,26.39,10.22,0.63,0.0,0.38,-28.73,7722.2,76.67
10/04/2018,2018-04-10,158.36,191.66,150.82,78.63,75.63,67.41,1.05,6.73,24.59,12.65,0.6,0.0,5.47,-27.31,7880.5,78.69
11/04/2018,2018-04-11,157.17,176.06,154.13,87.42,85.42,58.78,2.62,7.31,19.33,0.0,0.59,0.0,4.28,-13.61,7952.4,87.55
12/04/2018,2018-04-12,159.78,191.6,149.1,100.46,98.46,41.7,1.26,7.67,30.38,9.52,0.6,0.0,0.65,-30.52,7905.3,77.82
13/04/2018,2018-04-13,152.9,188.82,117.6,95.23,95.23,12.81,2.05,7.52,43.84,26.82,0.56,0.0,1.82,-33.74,7435.4,62.28
14/04/2018,2018-04-14,132.48,163.92,113.87,87.4,86.4,17.55,2.43,7.49,22.2,26.35,0.5,0.0,4.66,-26.47,6661.4,69.47
15/04/2018,2018-04-15,125.09,133.9,121.98,83.88,81.88,32.04,0.92,7.14,9.35,0.14,0.42,0.0,16.5,8.84,6508.6,91.1
16/04/2018,2018-04-16,143.03,160.97,109.58,85.51,83.51,16.35,3.0,6.72,22.9,26.01,0.48,0.0,8.62,-8.83,7211.5,68.07
17/04/2018,2018-04-17,142.36,154.69,95.84,77.38,74.38,11.58,3.46,6.42,23.76,31.72,0.38,0.0,1.57,-10.53,6991.5,61.95
18/04/2018,2018-04-18,139.64,160.19,103.74,72.66,71.66,22.3,3.52,6.26,23.11,31.82,0.52,0.0,4.57,-15.68,6776.9,64.76
19/04/2018,2018-04-19,138.03,135.89,105.58,83.31,76.31,19.68,3.11,6.48,22.25,0.52,0.53,0.0,2.06,5.17,6816.1,77.7
20/04/2018,2018-04-20,137.59,146.58,125.34,74.0,68.0,48.97,1.9,6.47,14.72,0.0,0.52,0.0,5.76,-2.35,6598.6,85.51
21/04/2018,2018-04-21,123.33,129.78,113.73,69.8,65.8,40.45,0.86,6.61,11.53,0.0,0.52,0.0,6.37,0.82,5963.8,87.63
22/04/2018,2018-04-22,113.03,105.92,91.14,75.73,70.73,11.95,1.59,6.87,9.22,0.0,0.55,0.0,2.07,10.23,5816.4,86.05
23/04/2018,2018-04-23,133.55,145.02,98.64,74.55,71.55,17.6,2.93,6.55,22.64,20.14,0.61,0.0,1.88,-9.01,6611.2,68.02
24/04/2018,2018-04-24,136.18,147.28,95.56,67.48,66.48,20.03,2.29,6.77,23.18,26.9,0.64,0.0,2.62,-8.1,6512.4,64.88
25/04/2018,2018-04-25,117.23,129.46,100.06,58.88,58.88,30.72,3.21,7.25,17.76,10.99,0.65,0.0,3.66,-7.9,5862.1,77.29
26/04/2018,2018-04-26,133.57,138.75,105.36,68.3,62.3,33.17,3.27,6.61,24.88,1.88,0.63,0.0,9.04,4.67,6560.0,75.93
27/04/2018,2018-04-27,135.32,140.86,101.21,57.52,53.52,38.69,2.96,6.05,28.17,6.86,0.62,0.0,4.19,-0.81,6449.0,71.86
28/04/2018,2018-04-28,120.37,112.09,84.35,58.16,52.16,23.04,2.07,7.08,17.73,3.32,0.68,0.0,5.45,14.39,5947.2,75.26
29/04/2018,2018-04-29,113.5,108.4,96.06,33.7,31.7,54.29,2.76,7.31,9.65,0.0,0.69,0.0,23.63,29.72,5861.6,88.61
30/04/2018,2018-04-30,129.36,116.16,76.32,69.03,54.03,12.6,2.43,7.26,24.09,0.0,0.75,0.0,0.3,14.31,6432.4,65.7
01/05/2018,2018-05-01,114.72,100.01,81.91,52.59,46.59,24.62,2.98,7.72,11.33,0.0,0.77,0.0,9.2,24.9,5987.0,81.9
02/05/2018,2018-05-02,138.12,135.27,88.45,71.86,62.86,15.97,1.7,7.93,27.11,9.93,0.77,0.0,1.09,4.48,6876.8,65.39
03/05/2018,2018-05-03,138.6,111.47,88.93,49.78,45.78,32.13,3.16,7.86,17.53,0.25,0.77,0.0,3.85,31.92,6747.2,79.78
04/05/2018,2018-05-04,137.93,120.12,103.08,44.77,41.77,49.83,3.53,7.96,13.26,0.0,0.78,0.0,9.73,28.53,6592.7,85.82
05/05/2018,2018-05-05,120.23,105.0,74.09,44.27,41.27,21.6,3.36,7.87,19.49,7.71,0.72,0.0,4.45,20.34,5759.7,70.56
06/05/2018,2018-05-06,109.41,100.19,59.06,38.58,36.58,12.3,2.9,7.29,16.32,22.27,0.53,0.0,1.99,11.75,5569.0,58.95
07/05/2018,2018-05-07,132.5,149.4,70.15,53.01,50.01,10.42,2.72,6.99,42.05,33.63,0.57,0.0,0.12,-16.55,6525.5,46.96
08/05/2018,2018-05-08,136.27,167.79,84.19,47.16,44.16,30.21,2.62,7.2,44.79,35.23,0.58,0.0,3.15,-28.16,6549.9,50.17
