dia,data_iso,leilao,zona,contrato,tipo,estado,preco_eur_t,minimo_eur_t,maximo_eur_t,mediana_eur_t,volume_tco2,racio_cobertura,licitantes,receita_eur,receita_pt_eur
23/07/2026,2026-07-23,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,84.62,42.0,89.0,84.71,2246500,1.17,19,190098830,2961700
24/07/2026,2026-07-24,Auction 4. Period DE,DE,T3PA,EUA,successful,83.07,42.0,88.0,82.92,1000000,1.64,17,83070000,
27/07/2026,2026-07-27,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,82.28,42.0,90.0,82.01,2246500,1.65,20,184842020,2879800
28/07/2026,2026-07-28,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,81.4,42.0,90.0,81.31,2246500,1.47,18,182865100,2849000
30/07/2026,2026-07-30,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,80.93,42.0,89.0,80.67,2246500,1.53,22,181809245,2832550
31/07/2026,2026-07-31,Auction 4. Period DE,DE,T3PA,EUA,successful,81.22,42.0,90.0,81.24,1000000,1.72,15,81220000,
03/08/2026,2026-08-03,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,80.43,42.0,90.0,79.79,2246500,1.79,25,180685995,2815050
04/08/2026,2026-08-04,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,80.86,0.01,85.0,80.43,2246500,1.79,22,181651990,2830100
05/08/2026,2026-08-05,Auction 4. Period CAP3 PL,PL,T3PA,EUA,successful,80.57,42.0,100.0,80.36,1380000,1.78,22,111186600,
06/08/2026,2026-08-06,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,80.74,30.0,85.0,80.34,2246500,1.63,24,181382410,2825900
07/08/2026,2026-08-07,Auction 4. Period DE,DE,T3PA,EUA,successful,81.9,79.8,85.0,81.71,1000000,1.99,18,81900000,
10/08/2026,2026-08-10,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,81.36,39.99,84.0,81.29,2246500,1.31,18,182775240,2847600
11/08/2026,2026-08-11,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,81.25,42.0,85.0,80.78,2246500,1.65,24,182528125,2843750
13/08/2026,2026-08-13,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,81.75,40.0,85.0,81.2,2246500,1.52,22,183651375,2861250
14/08/2026,2026-08-14,Auction 4. Period DE,DE,T3PA,EUA,successful,82.44,79.75,120.0,81.47,1000000,2.23,21,82440000,
17/08/2026,2026-08-17,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,80.85,10.01,90.0,80.32,2246500,1.56,23,181629525,2829750
18/08/2026,2026-08-18,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,80.74,42.0,92.98,80.33,2246500,1.61,25,181382410,2825900
19/08/2026,2026-08-19,Auction 4. Period CAP3 PL,PL,T3PA,EUA,successful,81.46,42.0,120.0,81.36,1381000,1.69,22,112496260,
20/08/2026,2026-08-20,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,81.0,78.91,90.0,80.61,2246500,1.49,18,181966500,2835000
21/08/2026,2026-08-21,Auction 4. Period DE,DE,T3PA,EUA,successful,82.53,80.28,86.0,82.21,1000000,2.15,17,82530000,
24/08/2026,2026-08-24,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,82.6,42.0,85.0,82.1,2246500,1.57,21,185560900,2891000
25/08/2026,2026-08-25,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,83.45,81.12,90.0,83.19,2246500,1.46,23,187470425,2920750
27/08/2026,2026-08-27,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,82.17,40.0,90.0,81.85,2246500,1.51,22,184594905,2875950
28/08/2026,2026-08-28,Auction 4. Period DE,DE,T3PA,EUA,successful,82.4,79.99,150.0,81.94,717500,2.68,17,59122000,
31/08/2026,2026-08-31,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,82.39,42.0,90.0,82.06,2296500,1.49,17,189208635,1730190
01/09/2026,2026-09-01,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,81.3,42.0,85.0,81.16,2791500,1.51,25,226948950,4227600
02/09/2026,2026-09-02,Auction 4. Period CAP3 PL,PL,T3PA,EUA,successful,82.48,79.95,86.0,82.26,1945000,1.39,19,160423600,
03/09/2026,2026-09-03,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,82.84,42.0,94.85,82.7,2791500,1.48,23,231247860,4307680
04/09/2026,2026-09-04,Auction 4. Period DE,DE,T3PA,EUA,successful,83.61,79.95,90.0,83.61,1548000,1.61,19,129428280,
07/09/2026,2026-09-07,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,83.45,42.0,90.0,83.22,2791500,1.52,22,232950675,4339400
08/09/2026,2026-09-08,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,84.4,79.9,120.0,84.18,2791500,1.54,27,235602600,4388800
10/09/2026,2026-09-10,Auction 4. Period CAP3 EU,EU,T3PA,EUA,successful,85.16,42.0,120.0,85.16,2791500,1.28,25,237724140,4428320
11/09/2026,2026-09-11,Auction 4. Period DE,DE,T3PA,EUA,successful,85.01,42.0,87.3,85.01,1548000,1.42,16,131595480,
